customer_id,first_name,last_name,birth_year,email,phone,experience_level,preferred_region,previous_summits,membership_status,signup_date
2223a5cd-5dda-411c-b147-c5daba164837,Timothy,Wilson,71,timothy.wilson@example.com,(375)363-7780x00543,Beginner,Alps,7,Non-Member,2021-12-17
1a5113cf-0eee-4843-bf21-a16e9ad0be61,Katherine,Hanson,77,khanson@example.com,244-420-4385x56696,Intermediate,Alps,2,Non-Member,2023-09-04
deb0ea41-94c4-4408-978e-35951d14e89b,Danielle,Patterson,05,danielle@example.com,439.292.2714x09278,Expert,Alps,5,Member,2024-09-06
b3b2cdf2-becf-45b4-8c1d-193d8fce4912,Kyle,Silva,98,kyle.silva@example.com,+1-887-330-2430x9074,Expert,Andes,2,Non-Member,2020-10-09
f2a2a257-96e3-4973-af88-819fed3429a5,David,Burns,89,david.burns@example.com,001-238-299-5868x122,Beginner,Andes,14,Non-Member,2024-08-09
30a80b6e-a7fa-4472-876b-d857db7059c8,Mary,Moore,83,mary@example.com,(347)650-0110,Beginner,Andes,2,Member,2021-01-26
88afba11-942e-4f33-8d73-3eeff2536193,Nicole,Summers,97,nicole@example.com,404.671.2902x586,Expert,Cascades,3,Member,2023-07-22
7ae04991-7491-4fe4-8bd9-672a6eec23c4,Samantha,Graham,80,samantha@example.com,(890)654-1273,Beginner,Cascades,15,Member,2024-07-10
3fc40aa9-d0c6-49a1-bfed-28a40603a93a,Shannon,Costa,01,scosta@example.com,+1-290-490-9437,Intermediate,Himalayas,2,Member,2021-03-03
1d92cd27-91de-4163-8116-39d7c519024a,Matthew,Bonilla,02,matthew02@example.com,001-638-527-3977x415,Expert,Himalayas,19,Member,2024-07-06
789ad3e3-91ad-4eed-8048-1f9f0c4177c6,Thomas,Frank,86,tfrank@example.com,+1-271-290-2443,Expert,Alps,14,Non-Member,2021-10-31
862a36be-ddb3-4ff4-8cb8-11d0f6eb62f0,Timothy,Brown,75,timothy75@example.com,270-779-5469,Beginner,Alps,13,Non-Member,2023-03-16
2bdea970-ab12-4601-aa81-7d11b9e77b15,Daisy,Huff,77,daisy@example.com,+1-391-781-8880x2437,Beginner,Appalachians,7,Non-Member,2022-09-02
1777eb9f-d7e8-4be6-a84a-bfe6290232d0,Kathleen,James,99,kathleen@example.com,936-761-7972,Beginner,Cascades,19,Non-Member,2023-08-19
32d6d2c3-8da4-4727-811c-ee6d22fc2165,Deborah,Meza,23,deborah23@example.com,+1-405-557-7875x525,Beginner,Alps,18,Member,2024-02-14
dcb4b09b-644a-4b42-a918-62dab3d89cd9,Ann,Miller,13,ann.miller@example.com,+1-546-427-8075x3643,Intermediate,Appalachians,1,Non-Member,2023-04-05
bf3a5ade-4604-4c0a-9eca-e36fc2e83527,Craig,Morris,92,craig.morris@example.com,(472)883-8700x77462,Intermediate,Andes,4,Member,2022-06-23
d1f92fae-a136-4651-a9ca-60f9d6813634,David,Nichols,72,david@example.com,608.606.6276x92428,Expert,Rockies,7,Member,2022-11-02
222b6ac6-2195-43e4-b289-641693c63964,Andrew,Moore,94,andrew@example.com,(950)966-3843,Expert,Appalachians,12,Non-Member,2021-10-31
210f24c4-4df9-48d5-a886-9e6f995302d3,Amber,Chavez,00,amber@example.com,5493899965,Expert,Alps,16,Member,2021-06-28
0ecf3894-b167-405d-8697-25c7e96f3343,Stacey,Martinez,82,stacey82@example.com,847.321.1877x85496,Intermediate,Alps,16,Member,2024-01-08
62c6022b-be2a-4761-8fc0-d583bb2f6b21,Robert,Alvarado,97,robert97@example.com,001-763-468-4939,Intermediate,Appalachians,5,Non-Member,2020-04-15
4a066064-6097-4570-b66b-0efdd3bea6b7,Joseph,Park,13,jpark@example.com,5894729802,Beginner,Andes,15,Non-Member,2020-04-23
72384cc7-57ba-4cf5-a3c6-eb8f53be96aa,Taylor,White,16,taylor16@example.com,(740)273-5861x635,Beginner,Cascades,17,Member,2023-12-15
ac0bb2ca-4a0d-4e77-b3f0-12bbe3069524,Christopher,Adkins,00,christopher@example.com,320-587-3047x3925,Expert,Himalayas,10,Member,2023-06-25
9620ab82-60ba-4fa1-bc50-fe8a4656d7f8,Jennifer,James,98,jennifer@example.com,692-941-4644,Expert,Appalachians,1,Member,2024-07-02
ef45ac6c-1eeb-4329-a429-4a1b9c987b68,Lori,Haynes,71,lori.haynes@example.com,2043698135,Intermediate,Cascades,3,Non-Member,2022-11-01
19fef442-83d1-4478-a309-9f122a9e1389,Rick,Abbott,24,rabbott@example.com,(925)397-8568,Intermediate,Cascades,5,Non-Member,2021-03-20
935f96cc-3434-4f4e-aef6-0e61fe3f2fd9,Daniel,Chang,18,daniel@example.com,9255302328,Expert,Andes,1,Member,2021-07-10
2fc8282d-b439-4d7d-a6bf-1b1d44449d21,Jessica,Wade,22,jessica22@example.com,+1-632-822-3147,Expert,Appalachians,13,Non-Member,2021-05-18
56d3338a-c23d-46b3-8b7b-d449bbe47cc2,Jacob,Sanford,80,jsanford@example.com,001-287-974-6561x95743,Beginner,Cascades,19,Member,2024-07-20
40e7262d-25c4-4533-a989-1409b2e0feee,Jessica,Johnson,03,jessica@example.com,702.347.0451x44665,Intermediate,Rockies,12,Non-Member,2023-05-26
04f4879d-0709-4bf2-b605-ec02ba4219f1,Jennifer,Cook,08,jennifer@example.com,5832923301,Beginner,Himalayas,14,Member,2023-02-17
0f57e3de-b1ae-45ba-a711-e19f220bcdc7,Shannon,Hall,78,shannon78@example.com,457-965-2182,Expert,Rockies,0,Non-Member,2021-10-08
897542e7-f4d1-4697-8884-3d00e2c3afa5,Brandon,Reynolds,78,brandon.reynolds@example.com,400-407-6665,Intermediate,Andes,3,Non-Member,2022-10-23
182a7402-fafc-431f-ab74-b4aceeddf43e,Bradley,Farmer,23,bfarmer@example.com,(575)992-4981,Intermediate,Cascades,20,Non-Member,2023-06-16
128ec246-50ed-4eb9-b994-dcf5f6f4df95,John,Ruiz,73,john73@example.com,001-577-369-0930x025,Expert,Cascades,3,Non-Member,2022-11-30
4c90b477-d0b0-4e82-a715-c5a62816bcdd,Emily,Lewis,80,elewis@example.com,(357)545-2826x63203,Beginner,Andes,11,Member,2022-11-24
faea5f97-4808-4625-86d3-340bf97fbd36,Katie,Vega,93,katie.vega@example.com,805.602.8224,Expert,Andes,16,Non-Member,2023-06-10
9292c822-9de7-439b-84f1-9d421d7302fd,Judy,Hall,03,judy@example.com,(341)592-6461,Expert,Cascades,13,Member,2022-01-06
71fd1420-a95b-4e7d-8ea7-9b28a0975453,Erica,Sims,21,erica.sims@example.com,761.209.6483,Expert,Cascades,16,Non-Member,2022-05-13
f23f0e4e-475f-4e5b-bb87-d259d7245415,Adam,Hall,15,adam15@example.com,4889017476,Beginner,Andes,19,Member,2020-11-28
6f0a52c6-fb8f-4bbc-90e7-dd09eb6a5bfc,Cindy,Stephenson,97,cindy@example.com,6283532912,Intermediate,Cascades,11,Non-Member,2022-01-30
bb0b8251-7858-46c9-8e55-e210513e2e45,Dillon,Bennett,94,dillon.bennett@example.com,521-700-5328,Beginner,Alps,15,Non-Member,2020-01-01
15844a34-3f9a-48e1-82a3-fb5c9dc38eed,Thomas,Pacheco,79,thomas79@example.com,838.223.8803x5880,Expert,Himalayas,16,Member,2022-09-10
57b41bb5-c2e7-4713-8ce9-54020887aec9,Jeff,Yang,04,jeff@example.com,(997)711-2474x9457,Beginner,Rockies,18,Member,2022-01-23
4ea27ab5-6e24-4ad5-85f5-e52e5c328784,Miranda,Swanson,81,miranda81@example.com,+1-348-582-2569x987,Intermediate,Cascades,9,Member,2024-09-26
f05f24ab-ec9d-4bbd-8477-9999eb28a3fd,Nicholas,Yang,93,nicholas.yang@example.com,412-648-9880,Beginner,Himalayas,11,Member,2021-01-21
8252968e-399e-4f2e-a1b6-3043de063c20,Robert,Spears,02,robert@example.com,001-729-317-2484,Intermediate,Appalachians,12,Non-Member,2023-07-12
2e10af15-c304-495f-b265-e8f103918cd5,Mallory,Stanton,82,mallory.stanton@example.com,(896)587-4289x559,Beginner,Cascades,9,Member,2022-03-26
d8606bdf-8e29-4ec8-aaf6-8d7ff407b52b,Dennis,Henry,10,dennis@example.com,001-214-247-8453x468,Beginner,Rockies,0,Member,2024-03-07
b20ed841-36ba-401d-a70e-867a0a8a9c83,Philip,Weeks,12,philip@example.com,2417779330,Beginner,Andes,12,Non-Member,2020-06-20
2c16b5f0-27a3-4086-ac5c-25581626a20a,Michelle,Wood,01,michelle.wood@example.com,(372)696-7697,Intermediate,Himalayas,18,Non-Member,2023-12-08
03c714b4-cde4-43cf-938b-abeae14e8655,David,Townsend,91,dtownsend@example.com,585.219.1868,Beginner,Cascades,6,Non-Member,2024-01-26
1aaa30dc-f612-48f3-a04d-f611e95acff9,Dennis,Sharp,92,dennis.sharp@example.com,(332)593-0772,Intermediate,Rockies,10,Non-Member,2021-08-11
2cd36f6a-8911-44a2-a893-cc754459a5ec,Christopher,Anderson,76,christopher.anderson@example.com,(986)371-7138,Expert,Himalayas,6,Non-Member,2023-11-28
81e44d54-dc26-4ee9-91b0-5cb1caac0230,Anthony,Bowman,18,anthony.bowman@example.com,(320)289-8886,Beginner,Himalayas,9,Non-Member,2023-09-16
c438e7c3-81b1-4f07-b671-be4a5f879a22,Brandy,Johnston,78,bjohnston@example.com,(525)956-1952x209,Intermediate,Appalachians,5,Member,2022-08-13
634d83f4-d4c9-49bb-96de-f0bdc44c99a5,Richard,Graves,89,richard@example.com,(936)849-3920x604,Intermediate,Himalayas,1,Member,2020-06-03
674e6c5f-3a1d-4b7f-86e4-22e312ab7ca5,Yesenia,Grant,74,yesenia74@example.com,381.446.8296x48442,Beginner,Andes,20,Non-Member,2024-04-07
f7c0fca1-a1b9-40a4-83d6-619f06f20bba,Carl,Holmes,03,carl03@example.com,(390)932-1966x4303,Expert,Rockies,5,Non-Member,2020-10-27
55ea838f-bbe0-4c43-8487-77b0d4fa7a00,Pamela,Thomas,73,pthomas@example.com,460-620-3918x0329,Intermediate,Himalayas,16,Non-Member,2022-01-23
f757e010-b2da-468a-a69e-2134163f020b,Rebecca,Flores,84,rebecca.flores@example.com,+1-249-493-2795x10527,Intermediate,Andes,2,Member,2024-04-12
8e9723de-5f3f-448d-8c63-957e333b4d5f,Martin,Briggs,93,mbriggs@example.com,(360)830-8971x72493,Beginner,Andes,19,Member,2020-03-11
357d3688-2b0a-4ad4-af26-0a61c1b1f38d,Daniel,Dunlap,10,daniel10@example.com,001-296-880-1561,Intermediate,Andes,18,Member,2022-01-30
8a9ae9c4-7182-488f-95b3-5bbae8183e89,Nicole,Grant,17,nicole.grant@example.com,580-620-7060,Beginner,Cascades,7,Member,2023-11-23
b0200137-8522-4378-ae3a-239dcd91864d,James,Wood,95,james.wood@example.com,001-700-300-8022x576,Intermediate,Andes,3,Non-Member,2024-07-28
28faa8fd-2575-4d2b-99ea-afb8d7bcb362,Andrea,Fuller,98,andrea98@example.com,001-564-957-2778,Beginner,Alps,4,Member,2020-10-12
c4be61a8-8b2e-4fcf-ad41-0fd9c6850a53,Thomas,Rose,75,thomas75@example.com,(566)460-2898,Beginner,Alps,8,Member,2023-08-11
141e1649-2ecb-4cf6-9ef9-a9936b83b4e4,Devon,Coleman,00,devon@example.com,761.818.1762,Beginner,Appalachians,20,Non-Member,2023-09-24
5028748d-b6b2-43a7-8af7-51ed099924e8,Lisa,Richardson,74,lisa@example.com,467.824.5937,Beginner,Himalayas,10,Non-Member,2022-07-08
6103c002-1043-4fcb-a843-c119a7205d1a,Ashley,Harrell,96,aharrell@example.com,001-606-282-5341,Expert,Andes,9,Non-Member,2022-09-29
19c539e6-cd98-4ed7-8144-3df2a4fa35c5,Amanda,Miller,21,amanda21@example.com,9028477896,Intermediate,Rockies,14,Member,2021-11-09
8dc33a10-d356-46f5-957c-aabc116168d8,Juan,Williams,87,juan.williams@example.com,001-586-306-7932x988,Expert,Andes,20,Non-Member,2021-05-08
05c4df8b-e84a-4820-a983-085671a3a4ce,Rachel,Cobb,89,rachel89@example.com,+1-276-854-1543x594,Intermediate,Alps,15,Member,2024-05-21
78353b37-e630-47cd-b7f2-8d65870ca5b0,Michelle,Reed,84,michelle84@example.com,001-230-618-7713x66398,Expert,Himalayas,7,Non-Member,2023-05-07
f3aa6c7e-4618-4397-8994-c65632719d38,Chad,Woods,81,chad.woods@example.com,585.604.0105x75208,Expert,Alps,6,Non-Member,2020-06-09
96ac2db7-4c85-49d5-9688-84c592a54762,Andrew,Russell,78,andrew.russell@example.com,001-894-272-8736x546,Beginner,Cascades,17,Member,2021-06-27
3571686e-e25e-4082-868e-3e7bd5ff1db9,Sarah,Harris,81,sarah.harris@example.com,440-547-9133,Beginner,Himalayas,10,Member,2021-08-18
932b774a-b9e2-402e-abf1-24c6a10e739b,Scott,Carr,81,scott81@example.com,001-651-791-3815x5645,Intermediate,Rockies,11,Non-Member,2021-06-03
e74bdb12-27b9-4904-920f-cfbc228a1cb9,Gloria,Sims,06,gloria@example.com,369.362.4169x2569,Intermediate,Himalayas,12,Non-Member,2021-07-13
b2e1ed20-70ef-4bb6-a709-857910f58c04,Brianna,Page,21,bpage@example.com,(256)655-8210,Expert,Rockies,20,Member,2020-05-25
b2ade258-089d-488f-abc4-717800699e76,Nathan,Middleton,01,nathan01@example.com,793-544-6911x08816,Expert,Himalayas,5,Non-Member,2023-05-22
be1f1e56-691c-4a3b-8630-89dfc0f97059,Rachel,Parker,24,rachel.parker@example.com,(792)257-0597x93880,Expert,Alps,14,Member,2023-08-12
e6266925-12ac-48a9-bba8-a38f6f6f7115,Johnathan,Macdonald,24,johnathan@example.com,(440)494-5458x5077,Intermediate,Alps,7,Member,2021-11-01
26ce1889-e4ab-44e0-b117-d1d1531443ea,Stephanie,Werner,70,stephanie70@example.com,289-831-7031x7628,Expert,Cascades,11,Non-Member,2022-03-15
a8056b4d-141d-4cb7-b547-ed89b2fb0412,Teresa,Haney,75,teresa@example.com,001-864-741-1986x1845,Expert,Appalachians,18,Non-Member,2022-10-28
6f154fd0-47ca-4e9e-9365-2db73f6ca1e1,Megan,Cobb,94,megan94@example.com,+1-785-402-5755x404,Intermediate,Himalayas,1,Member,2024-06-21
f5796ddb-5683-47a4-9a58-59de89cc8671,Stacy,Stout,90,sstout@example.com,001-700-690-7546x83321,Expert,Alps,20,Member,2022-11-19
28799741-3246-4c37-b6ef-cf79f826bcda,Courtney,Foster,23,courtney23@example.com,(248)336-7297x650,Expert,Rockies,0,Member,2021-05-03
ba10d922-602d-4f5e-b793-217401ee83f4,Jeff,Cooley,13,jcooley@example.com,3379800258,Intermediate,Cascades,17,Non-Member,2022-11-03
9c0f3c2d-82a2-4425-bcbc-c30cb91496aa,Kelly,Baker,94,kelly.baker@example.com,735-598-4614x77608,Beginner,Appalachians,2,Member,2022-10-16
8f129285-6224-4c3e-9478-3c165533f9e2,Kristina,Brooks,88,kristina.brooks@example.com,001-463-608-4253,Beginner,Cascades,9,Non-Member,2023-11-21
7860500a-5254-468a-a598-cf1e5394d180,Crystal,Stafford,88,crystal88@example.com,207.811.8095,Intermediate,Andes,17,Member,2022-10-01
a41b7d8e-48b6-492f-9b96-c613513be63f,Benjamin,Clark,76,benjamin@example.com,859.569.1635,Beginner,Andes,19,Member,2022-12-11
00ede995-b10d-46bd-9b49-eaec34855ac7,John,Jackson,70,john@example.com,464-245-1214,Expert,Cascades,18,Member,2022-12-20
7a9321a6-f327-4028-b2c9-ca1fca0a5174,Heather,Hicks,08,hhicks@example.com,887-797-7927,Beginner,Himalayas,8,Non-Member,2023-04-05
f37be3bd-8ddf-41ea-ba96-27bbd6ab7bc8,John,Taylor,92,john@example.com,4417033164,Beginner,Alps,2,Member,2024-03-07
4e935fe5-91de-42f0-9297-da01a5b2b41c,Brandon,Kim,06,bkim@example.com,+1-344-376-6448x52731,Beginner,Andes,3,Non-Member,2023-06-18
d380eb84-7baa-47e8-890f-a9e5830f2480,Karen,Day,97,karen97@example.com,(263)870-7775,Expert,Cascades,7,Non-Member,2023-07-11
f026fd72-e55e-46ad-9194-cea5874f8337,Wayne,Fowler,77,wfowler@example.com,753.245.3611x2783,Beginner,Appalachians,14,Non-Member,2022-09-25
c4534d92-0823-412f-916c-5fc072f3686c,Brandon,Kennedy,99,brandon.kennedy@example.com,854.517.9639x283,Beginner,Appalachians,11,Member,2024-01-21
3ddcc1cf-20c2-431e-8bd8-2dcc72674ead,Alexis,Smith,12,alexis@example.com,457-864-0719x918,Intermediate,Rockies,4,Non-Member,2023-08-17
829a9387-74da-4a3e-a91b-1445af025e42,Raymond,Bell,13,raymond@example.com,001-720-261-1597x73913,Beginner,Alps,19,Non-Member,2023-07-18
351420c4-5de6-44d8-8511-1c8f96968143,Kelly,Roman,85,kelly@example.com,(848)914-4871,Expert,Andes,14,Non-Member,2021-11-17
eab7944e-4b83-46f7-ade4-83a9ef180fc3,Gregory,David,85,gdavid@example.com,001-557-426-2887,Beginner,Andes,14,Member,2020-03-02
eabd44a2-2262-4d84-bd84-13d752d70b94,Amanda,Richardson,77,amanda@example.com,745.319.6509x662,Beginner,Rockies,2,Member,2021-01-22
37d1d321-893d-4990-aa35-277acb62172f,Ronald,Stevens,10,rstevens@example.com,+1-669-879-9372x42997,Intermediate,Alps,9,Member,2020-08-07
e55e25de-03c6-4cb4-8f14-b1b28388bf24,Priscilla,Brown,99,priscilla@example.com,(893)547-8631,Expert,Appalachians,8,Non-Member,2023-11-10
bef3eb69-27a7-4a00-98b6-0ed306ff981c,Joseph,Goodman,24,joseph.goodman@example.com,001-936-334-3027x360,Beginner,Andes,13,Non-Member,2023-08-31
f92e57de-0ba1-415d-826f-ad654bc1ceb4,Lisa,Hudson,13,lisa.hudson@example.com,001-832-983-5502x606,Intermediate,Andes,19,Member,2022-02-17
d66a8db4-cd9b-4527-9ba6-0edd8676b78c,Denise,West,11,dwest@example.com,220.870.6937,Intermediate,Alps,8,Non-Member,2020-04-11
18f91e92-091a-492f-8b1e-c5ea8c177acf,Randy,Moore,03,rmoore@example.com,(817)504-9736,Expert,Andes,8,Non-Member,2021-11-19
1be6d53f-61cb-4a3f-b542-07e22c83bd0f,Richard,Green,15,rgreen@example.com,001-666-844-4836,Beginner,Alps,1,Non-Member,2023-01-04
a0d59531-4bc9-4456-bf52-7e8e9717239d,Jessica,Espinoza,81,jespinoza@example.com,231.204.5820x70017,Expert,Cascades,19,Member,2022-07-17
d32c5837-45c6-463d-a917-9aea066c8a3f,Linda,Sanders,18,linda.sanders@example.com,001-469-979-2324x46397,Intermediate,Rockies,13,Non-Member,2021-01-01
ffff41a5-9965-49ac-8dba-3c5585ab251c,Kristen,Ball,75,kristen75@example.com,001-429-789-8094x71242,Beginner,Alps,7,Non-Member,2021-04-30
0551f8cf-9a77-4d1f-a127-6b1d19f6e06c,Alex,Ramos,71,alex71@example.com,(935)872-9069x31241,Beginner,Cascades,10,Member,2021-10-04
20b7301e-0e52-455e-add4-bc195a2550c8,Peter,Lewis,00,peter@example.com,418-522-6247x016,Beginner,Andes,1,Non-Member,2024-05-13
cbe85447-7233-451a-a5ef-1c1ea5824b28,Deanna,Day,17,deanna.day@example.com,389-872-5577x33342,Expert,Alps,18,Member,2023-05-27
847d7ee1-1937-4f60-ba3e-d843c6b68f54,Cynthia,Bowers,75,cynthia@example.com,(704)452-9665,Expert,Alps,1,Non-Member,2022-09-08
fc19d1fe-5b8f-4949-ad9f-4844630e44e4,David,Monroe,74,david@example.com,+1-308-906-4031x139,Intermediate,Andes,3,Non-Member,2023-07-23
feecd5ae-4d16-4470-a7e8-a59e16b89e8c,Kathleen,Soto,94,kathleen.soto@example.com,710-691-1654x314,Expert,Rockies,4,Non-Member,2024-03-06
0363743a-47e7-4579-8615-5c34ed67051f,Kimberly,Lewis,00,kimberly.lewis@example.com,336-507-5825x62532,Beginner,Cascades,18,Non-Member,2023-02-12
0e9b6763-64df-488d-ae02-ce74e442a8ee,Jesus,Castillo,20,jesus.castillo@example.com,(867)243-7807x234,Beginner,Alps,0,Member,2022-02-18
98eb3d3c-7412-4468-8aec-6c72a8a88718,Jack,West,23,jack@example.com,(561)300-5118x0577,Intermediate,Rockies,20,Member,2022-08-23
61c8837c-50c9-4ccc-8891-024fc2e7f51a,Joseph,Bowen,22,joseph@example.com,001-369-396-6712x556,Beginner,Himalayas,11,Non-Member,2023-09-13
5b1a3ac2-dc3c-4f13-aa6a-1c4199d74a55,Derek,Williams,18,derek.williams@example.com,(806)496-9226,Intermediate,Rockies,8,Non-Member,2022-08-19
cfe2b047-2deb-4388-bbf6-7ef539125c07,Melissa,Cook,73,melissa@example.com,5118346841,Expert,Himalayas,1,Non-Member,2024-07-25
86b87983-ce27-4429-bcc1-8038a37bc519,Michael,Lopez,91,michael.lopez@example.com,001-681-251-2668x903,Beginner,Andes,13,Non-Member,2020-04-24
d27baa5e-199a-4c0d-96e0-32060fe80b69,Emily,Robinson,18,emily.robinson@example.com,001-651-251-3585x56395,Beginner,Andes,7,Member,2023-07-08
d3521dc5-8760-47cf-9cc3-4ba898297fda,Amy,Schroeder,71,amy71@example.com,(458)532-0194,Expert,Cascades,0,Member,2021-01-20
21c4b7cd-e75e-4783-a0cf-05fc5e959812,Kimberly,King,84,kimberly84@example.com,3963302850,Intermediate,Appalachians,17,Member,2023-06-28
bbdc31fc-6a3f-4af7-9eb9-17ab5577c5b8,John,Parker,07,jparker@example.com,+1-557-521-4014,Intermediate,Appalachians,16,Non-Member,2022-11-28
fe4620bc-25fa-4037-a3d2-8e9d95d0ba75,Kathleen,Cantu,76,kcantu@example.com,883.233.4361,Expert,Appalachians,11,Member,2020-08-18
75de3d5c-d910-4bf1-8aa5-6f2bcf21493a,Tammy,Cortez,01,tammy@example.com,+1-333-606-8048x7798,Intermediate,Appalachians,8,Non-Member,2023-12-31
18e93c8d-503e-48db-aa40-a42aebce0488,Amy,Schroeder,00,amy.schroeder@example.com,001-441-738-5242x44039,Expert,Cascades,15,Non-Member,2022-10-01
0640b290-0c9e-4479-b2a0-e8e19f25cdef,Anthony,Watson,83,anthony.watson@example.com,(242)707-8467x452,Intermediate,Appalachians,5,Member,2023-07-11
32b56fef-7de2-4ff5-9211-8759d2a9d748,Amy,Jackson,01,amy@example.com,(423)622-8270x00356,Beginner,Himalayas,2,Member,2024-03-10
3cb01c64-09e1-42df-ab84-fd4902f101a7,Richard,Krueger,82,richard@example.com,001-490-802-0593x34519,Beginner,Alps,1,Non-Member,2021-12-09
621b54c6-1271-4f8e-ab9a-2fc3bbaa985a,Matthew,Turner,19,mturner@example.com,7717383622,Beginner,Himalayas,6,Non-Member,2020-01-14
28929d0a-0110-410d-b0aa-e2b58ad2da40,Joseph,Kirby,89,joseph@example.com,001-720-792-6207x73361,Expert,Alps,19,Member,2024-02-21
b8019426-319a-4e76-95c0-26e8d711ad01,Jake,Higgins,95,jake.higgins@example.com,001-555-830-5690,Expert,Appalachians,13,Member,2022-12-02
eaf0c509-0920-4fc8-92cb-5698fb858b21,Dennis,Scott,14,dennis.scott@example.com,672.343.7680,Expert,Andes,15,Member,2021-09-11
8c8cb8e8-ffc9-4f11-9f59-c31a56f217d1,Larry,Jensen,82,larry.jensen@example.com,001-963-296-3258x695,Intermediate,Himalayas,8,Non-Member,2022-05-22
0dd59b26-0baa-4367-a549-b862f05fed46,Amanda,Jackson,78,amanda@example.com,3478242283,Expert,Cascades,20,Member,2024-09-07
9b87bc60-7dd8-4815-bb1a-c943fcce90c2,Kenneth,Cox,06,kenneth06@example.com,6259674130,Beginner,Alps,10,Non-Member,2021-10-17
d9acbf4f-4786-43f7-b1d6-312e428e886d,Carol,Alexander,83,calexander@example.com,2394089312,Beginner,Cascades,9,Non-Member,2022-09-17
b65c4129-7a0f-48ee-a0f1-14db7ba5ec88,Aaron,Williams,08,aaron@example.com,451-466-4948,Beginner,Alps,16,Non-Member,2021-06-12
0c939095-f973-4649-81d7-9b6a7af246bc,Sharon,Johnson,93,sharon.johnson@example.com,848-796-0469x716,Expert,Rockies,4,Member,2022-12-19
c463f68d-44a6-48f2-b9ae-be1843f90cc0,Jodi,Gonzalez,01,jodi@example.com,(974)538-2939x8523,Intermediate,Andes,9,Non-Member,2022-07-30
eb059a5e-43bc-491d-9e7e-9e9f08d526a6,Shane,Bass,21,sbass@example.com,813.384.0180,Intermediate,Rockies,10,Non-Member,2020-01-06
656b7c4b-e9cf-416b-89bc-69f1851a79da,Tammy,Smith,02,tammy.smith@example.com,(916)469-7563,Expert,Appalachians,14,Member,2021-04-05
67a459ff-0d43-41a9-b9eb-4e2d520a5fbe,Jill,Cunningham,81,jill81@example.com,001-986-922-3709x01293,Expert,Appalachians,14,Member,2021-08-21
7b199782-f61d-421d-946c-96c7b354b9a2,Kevin,Wolf,93,kevin93@example.com,(733)206-4326x55291,Expert,Himalayas,19,Member,2021-01-26
f66502fd-f785-4902-8ed2-fe298147553b,Kathleen,Morrison,05,kathleen@example.com,(676)938-5757,Beginner,Himalayas,12,Non-Member,2023-02-20
37dc68d6-b79f-44be-a592-f37a4c8257f6,Christopher,Hall,07,christopher07@example.com,757.525.3585x09290,Expert,Andes,2,Member,2024-10-05
40139585-a172-4974-85b8-1b34c24a8d01,Victoria,Garcia,96,vgarcia@example.com,+1-656-824-7358x689,Intermediate,Alps,10,Member,2022-03-21
86e66e91-a97b-4cfb-805c-bdf56af7b256,Hailey,Soto,03,hailey03@example.com,+1-958-449-9874x039,Intermediate,Andes,13,Non-Member,2020-09-10
df00dbcf-02bf-441d-b9e3-018c407f306d,Angela,Walters,14,angela@example.com,001-280-755-5512x14260,Expert,Cascades,19,Member,2023-01-04
d3f95ca6-17dc-4bf8-839c-b4f9c712927e,Toni,Collins,79,toni79@example.com,(360)632-8617x2434,Intermediate,Himalayas,3,Non-Member,2024-03-06
82f93961-374a-49b9-9083-1332e2dd8e9a,Monica,Maddox,94,monica94@example.com,(482)556-7913x98330,Intermediate,Himalayas,2,Member,2022-08-15
d988cda5-5dad-4377-9178-44b86d425a59,Kyle,King,16,kyle@example.com,823-926-3989,Expert,Alps,7,Non-Member,2022-04-12
ef37a2e6-4873-4c73-8ded-25170a0103d5,Justin,Wade,15,justin@example.com,(930)512-3732,Expert,Alps,9,Non-Member,2022-05-14
094b4927-c67e-42a1-9d68-d06d9a0c1ae6,Jennifer,Campbell,10,jennifer.campbell@example.com,410.210.6548,Beginner,Himalayas,2,Non-Member,2022-01-10
a1efca00-0f22-493c-ac1b-9f2202e3894a,Brian,Nelson,98,brian98@example.com,(479)494-3412x3270,Expert,Andes,4,Member,2023-05-30
0592e16d-2560-477f-9ccb-02cca135bb47,Stephanie,Benjamin,94,sbenjamin@example.com,580.295.8489x05466,Expert,Andes,12,Member,2022-10-05
d1fc5d7a-d7b2-4c14-932a-d53b6e7aba37,Helen,Mason,10,helen.mason@example.com,898.977.0134,Beginner,Alps,17,Member,2023-06-20
76d9dfb0-81d7-4a21-ab4b-c37a50531013,Carolyn,Spencer,17,carolyn@example.com,665-308-6408,Beginner,Alps,8,Non-Member,2020-05-01
25b06a8a-c282-43a2-8a67-234bf353fe89,Angela,Farmer,05,angela.farmer@example.com,654-926-5122x3822,Intermediate,Alps,4,Non-Member,2023-11-29
c74a336f-52b2-49d7-a712-d0a1cd52d3d0,Diana,Wright,81,diana@example.com,895.378.6020,Expert,Alps,2,Non-Member,2022-07-20
45975035-88c1-41ff-8bfb-98f9faa00c31,Stephanie,Henderson,09,shenderson@example.com,743.708.3882,Intermediate,Rockies,17,Non-Member,2020-04-24
da1205d5-d851-4bbe-bf39-7b82b5304036,Rachel,Carter,95,rachel.carter@example.com,001-340-570-0786,Expert,Appalachians,5,Member,2020-04-03
a6851c7c-1aed-4146-84ae-12c04c2d6967,Michelle,Berry,22,michelle@example.com,422.765.7216,Intermediate,Appalachians,16,Member,2024-01-11
